x,z,cable_angle_deg,cable_length_m,vertical_efficiency,hold_attitude_deg,cable_tension_n,left_thrust_n,right_thrust_n,cable_support_fraction,drone_power_ratio,residual_fraction,max_thrust_fraction,static_cost,feasible,pred_static_cost,pred_drone_power_ratio,pred_residual_fraction,pred_hold_attitude_rad
-0.9458181818181819,0.26599999999999996,-15.226808865074249,3.759889012131201,0.9648937097458377,21.44626197448366,1.44279574,0.07000972440476835,0.4697110445740097,0.8109186159744232,0.15791744266356136,0.0024393596403672205,0.3192056028365679,0.16523552158466304,1,0.16814714229223426,0.15185611220469575,0.005430343362502907,0.4086828880478848
-0.867,0.26599999999999996,-14.036715036058798,3.738822876891186,0.9701405039432495,20.448473420828194,1.43521803,0.07484693073584929,0.4463568915560421,0.8110459547940223,0.14782608104915596,0.0012417712937331966,0.30333461879445606,0.15155139493035555,1,0.15234504590431097,0.13506766224684075,0.005759127885784296,0.3841262931273781
-0.7881818181818182,0.26599999999999996,-12.833111607426108,3.7194060664298445,0.9750211571420571,19.440797116778192,1.49149198,0.03138735888702844,0.4068349415900243,0.8470867838693448,0.1229480323635147,0.006200132604996337,0.2764763449473492,0.14154843017850371,1,0.13702605468245554,0.11877311356643716,0.006084313705276359,0.35729136255235483
-0.7093636363636364,0.26599999999999996,-11.616892856354367,3.70166845752595,0.9795159220212148,18.42396038641795,1.48482633,0.03826846838082914,0.3822948378271938,0.8471886015269122,0.1131162268532214,0.0016035767990131165,0.25979941408575863,0.11792695725026074,1,0.12241933663965554,0.10322076642672506,0.006399523404223201,0.32827439024654614
-0.6305454545454545,0.26599999999999996,-10.38902293423974,3.6856380617950886,0.9836060376921753,17.3987357086356,1.54148706,0.0,0.33848844839187353,0.8831897359780749,0.09134856882626868,0.00677502172877584,0.23002952659998202,0.1116736340125962,1,0.10873858768964517,0.08864182676414512,0.006698920308390269,0.29720460979482244
-0.5517272727272728,0.26599999999999996,-9.15053281021203,3.6713408205010976,0.987273933025258,16.365938070058085,1.53589433,0.007065967767171544,0.3127206124540229,0.8832668914462174,0.08139416703512671,0.001065087840961656,0.2125182551505422,0.08458943055801167,1,0.09618026939373614,0.0752486292296819,0.006977213387888592,0.2642418817820711
-0.47290909090909095,0.26599999999999996,-7.902516318650171,3.6588004068289703,0.990503425987243,15.32642172783964,1.53100435,0.017119783352391612,0.28759608608422504,0.8833348209560926,0.07258093548879997,0.004575080159238271,0.19544416315611624,0.08630617596651478,1,0.08492197139794211,0.06323298205586392,0.00722966311387771,0.22957403855843284
-0.39409090909090905,0.26599999999999996,-6.64612532471092,3.648038039004185,0.9932799148502433,14.281076542731881,1.58886162,0.0,0.2401827220657031,0.9192860548259325,0.05460075062367975,0.01319214855128631,0.16322305271199666,0.09417719627753868,1,0.07512091576662616,0.052764652017564195,0.007452087916192063,0.19341390509423717
-0.31527272727272737,0.26599999999999996,-5.382564037518333,3.639072307411236,0.9955905570713378,13.230823830869378,1.58525143,0.0,0.2129603507954904,0.9193309184749293,0.04558627433353587,0.010340876131947922,0.14472331008867848,0.07660890272937963,1,0.06691261909631274,0.04399000651913809,0.007640870858882182,0.15599602007503144
-0.23645454545454547,0.26599999999999996,-4.113082525749012,3.631919018870588,0.9974244316931908,12.176611803025603,1.58239806,0.007980504544588185,0.18706354206715278,0.9193665272799811,0.037859931896305106,0.016263001857786945,0.12712439148294447,0.08664893746966594,1,0.06040972674837164,0.03703082830591686,0.00779296614730024,0.11757308663462052
-0.1576363636363638,0.26599999999999996,-2.55996816339459,3.6236943575290623,0.9990020205035648,2.1194106417303193,1.64161649,0.0058154993554306806,0.09146713095418918,0.9552807283541401,0.013037396257989563,0.01576358068887113,0.06215911040040039,0.06032813832460296,1,0.05570103179323027,0.031983316479121005,0.007905905104510114,0.07841218699746377
-0.0788181818181819,0.26599999999999996,-1.2806653846108091,3.6209239931105137,0.9997502083019748,1.0602072920542627,1.64041081,0.02598089737618245,0.06883173677355812,0.9552940433949679,0.01031915232807748,0.007885983816871403,0.046776579526712964,0.03397710377869169,1,0.05285068933506354,0.02891728541555505,0.007977801306306986,0.0387907996709585
0.0,0.26599999999999996,0.0,3.62,1.0,0.0,1.70160903,0.009271912677001578,0.00927191267700158,0.9911804456094364,0.0008282662482662771,6.614674667270973e-13,0.0063009940040785455,0.0008282662502506796,1,0.051897634812255955,0.02787557088881254,0.008007354640950398,-0.0010073384267597074
0.07881818181818168,0.26599999999999996,1.2806653846108058,3.6209239931105137,0.9997502083019748,-1.0602072920542627,1.64041081,0.06883173677355808,0.025980897376182498,0.9552940433949679,0.010319152328077476,0.007885983816871367,0.046776579526712936,0.03397710377869158,1,0.052855212672717755,0.02887365019888044,0.007993854157752237,-0.04069647950412303
0.15763636363636357,0.26599999999999996,2.5599681633945863,3.6236943575290623,0.9990020205035648,-2.1194106417303193,1.64161649,0.09146713095418912,0.0058154993554307265,0.9552807283541401,0.013037396257989555,0.0157635806888711,0.062159110400400355,0.06032813832460285,1,0.05571101953555724,0.03189948048854063,0.007937179682149853,-0.0799931745042528
0.23645454545454547,0.26599999999999996,4.113082525749012,3.631919018870588,0.9974244316931908,-12.176611803025603,1.58239806,0.18706354206715275,0.007980504544588183,0.9193665272799811,0.0378599318963051,0.01626300185778696,0.12712439148294444,0.08664893746966598,1,0.06042696360350419,0.03691355671297192,0.007837802296663324,-0.11862059587969798
0.31527272727272715,0.26599999999999996,5.382564037518329,3.639072307411236,0.9955905570713378,-13.230823830869378,1.58525143,0.21296035079549033,0.0,0.9193309184749293,0.04558627433353586,0.01034087613194795,0.14472331008867845,0.0766089027293797,1,0.06693953971706623,0.04384918798896731,0.007696783909195204,-0.1563128242446905
0.39409090909090905,0.26599999999999996,6.64612532471092,3.648038039004185,0.9932799148502433,-14.281076542731881,1.58886162,0.2401827220657031,0.0,0.9192860548259325,0.05460075062367975,0.01319214855128631,0.16322305271199666,0.09417719627753868,1,0.075160317074487,0.052612988341284694,0.007515776244243169,-0.1928190501694973
0.47290909090909095,0.26599999999999996,7.902516318650171,3.6588004068289703,0.990503425987243,-15.32642172783964,1.53100435,0.28759608608422504,0.017119783352391612,0.8833348209560926,0.07258093548879997,0.004575080159238271,0.19544416315611624,0.08630617596651478,1,0.08497663431601055,0.0630855752429147,0.007297019690889889,-0.227907643859254
0.5517272727272728,0.26599999999999996,9.15053281021203,3.6713408205010976,0.987273933025258,-16.365938070058085,1.53589433,0.3127206124540229,0.007065967767171543,0.8832668914462174,0.08139416703512671,0.0010650878409616525,0.2125182551505422,0.08458943055801167,1,0.09625249441783001,0.0751224668662287,0.007043342517077,-0.26137004782034623
